Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Potency Category
CHEMBL2234532,,,393.49,0.0,3.95,C8,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1cccc(OC)c1)CCCC3,IC50,'=',61.66,nM,7.21,,,UO_0000065,18.32,0.34,3.26,8.34,0,CHEMBL3047076,Inhibition of AChE (unknown origin) using acetylthiocholine chloride as substrate after 15 min by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3045165,1,Scientific Literature,Med Chem Res,2012.0,,,,,7.21,Potent (7-8)
CHEMBL2234526,,,381.45,0.0,4.08,C2,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc(F)cc1)CCCC3,IC50,'=',52.48,nM,7.28,,,UO_0000065,19.09,0.36,3.2,9.43,0,CHEMBL3047076,Inhibition of AChE (unknown origin) using acetylthiocholine chloride as substrate after 15 min by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3045165,1,Scientific Literature,Med Chem Res,2012.0,,,,,7.28,Potent (7-8)
CHEMBL4797814,,,608.22,2.0,7.91,4c,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,IC50,'=',2.05,nM,8.69,,,UO_0000065,14.28,0.28,0.78,9.37,0,CHEMBL4727112,Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4725294,1,Scientific Literature,J Med Chem,2020.0,,TIME = 0.25 hr,INHIBITOR,,2.05,Very Potent (8-9)
CHEMBL4785201,,,594.24,2.0,8.39,6c,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,IC50,'=',0.27,nM,9.57,,,UO_0000065,16.1,0.31,1.18,12.65,0,CHEMBL4727112,Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4725294,1,Scientific Literature,J Med Chem,2020.0,,TIME = 0.25 hr,INHIBITOR,,0.27,Extremely Potent (pIC50 ≥ 9)
CHEMBL490359,,,393.49,0.0,3.95,(B)-11,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc(OC)cc1)CCCC3,IC50,'=',36.0,nM,7.44,,,UO_0000065,18.92,0.35,3.49,8.61,0,CHEMBL1003711,Inhibition of human serum AChE by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138487,1,Scientific Literature,J Med Chem,2009.0,,,,,36.0,Potent (7-8)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',10.0,nM,8.0,,,UO_0000065,21.08,0.39,3.64,20.63,1,CHEMBL4400974,Inhibition of human erythrocyte AChE using acetylthiocholine as substrate by Ellman's assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4400519,1,Scientific Literature,Eur J Med Chem,2019.0,,,,,10.0,Very Potent (8-9)
CHEMBL33642,,,372.55,1.0,5.04,1p,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)C1C2,IC50,'=',93.0,nM,7.03,,,UO_0000065,18.87,0.36,1.99,16.91,0,CHEMBL645003,In vitro inhibitory activity against human Acetylcholinesterase,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1125437,1,Scientific Literature,J Med Chem,1992.0,,,,,93.0,Potent (7-8)
CHEMBL34222,,,344.5,0.0,4.26,1f,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,IC50,'=',45.0,nM,7.35,,,UO_0000065,21.33,0.4,3.09,17.67,0,CHEMBL875789,In vitro inhibitory activity against human AchE (Acetylcholinesterase),B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1125437,1,Scientific Literature,J Med Chem,1992.0,,,,,45.0,Potent (7-8)
CHEMBL32452,,,316.45,0.0,3.48,1i,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,IC50,'=',90.0,nM,7.05,,,UO_0000065,22.26,0.42,3.57,16.95,0,CHEMBL645003,In vitro inhibitory activity against human Acetylcholinesterase,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1125437,1,Scientific Literature,J Med Chem,1992.0,,,,,90.0,Potent (7-8)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',6.0,nM,8.22,,,UO_0000065,21.66,0.4,3.86,21.21,1,CHEMBL3404440,Inhibition of human recombinant AChE pre-incubated for 5 mins before addition of acetylthiocholine iodide substrate by Ellman's assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3400003,1,Scientific Literature,Bioorg Med Chem,2015.0,,,,,0.006,Very Potent (8-9)
CHEMBL539051,,,300.83,0.0,4.2,6b,CCC1=CC2Cc3nc4ccccc4c(N)c3C(C1)C2.Cl,IC50,'=',37.8,nM,7.42,,,UO_0000065,28.08,0.51,3.22,19.08,0,CHEMBL642883,In vitro inhibitory concentration against acetylcholinesterase of human erythrocytes,B,BAO_0000019,assay format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1134330,1,Scientific Literature,J Med Chem,2001.0,,,,,37.8,Potent (7-8)
CHEMBL174046,,,801.06,2.0,10.74,16,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1C(F)(F)F)Cc1ccccc1C(F)(F)F,IC50,'=',11.75,nM,7.93,,,UO_0000065,9.9,0.19,-2.81,19.52,0,CHEMBL638449,Inhibitory concentration against acetylcholinesterase from human erythrocytes,B,BAO_0000019,assay format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1136713,1,Scientific Literature,J Med Chem,2003.0,,,,,7.93,Potent (7-8)
CHEMBL321605,,,410.46,0.0,2.79,17,CN(C)Cc1ccc(CSCCNc2cc(NN)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,IC50,'=',76.0,nM,7.12,,,UO_0000065,17.34,0.35,4.33,4.66,0,CHEMBL644833,In vitro inhibition of human acetylcholinesterase.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1125532,1,Scientific Literature,J Med Chem,1992.0,,,,,0.076,Potent (7-8)
CHEMBL223170,,,528.1,2.0,6.84,384,N#Cc1ccc2[nH]cc(CCC(=O)NCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c2c1,IC50,'=',0.7,nM,9.15,,,UO_0000065,17.34,0.33,2.31,9.78,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,0.7,Extremely Potent (pIC50 ≥ 9)
CHEMBL449467,,,608.87,2.0,5.84,10,CCN(CCCCCCN1CC(=O)N(CCCCCCN(CC)Cc2ccccc2OC)CC1=O)Cc1ccccc1OC,IC50,'=',15.9,nM,7.8,,,UO_0000065,12.81,0.24,1.96,11.9,0,CHEMBL948464,Inhibition of human recombinant AChE by Ellman's assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1152287,1,Scientific Literature,J Med Chem,2008.0,,,,,15.9,Potent (7-8)
CHEMBL254016,,,691.01,2.0,7.65,3,CCN(CCCCCC(=O)N1CCC(C2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC,IC50,'=',3.32,nM,8.48,,,UO_0000065,12.27,0.23,0.83,12.93,0,CHEMBL948464,Inhibition of human recombinant AChE by Ellman's assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1152287,1,Scientific Literature,J Med Chem,2008.0,,,,,3.32,Very Potent (8-9)
CHEMBL95,TACRINE,4.0,198.27,0.0,2.7,1,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',33.5,nM,7.47,,,UO_0000065,37.7,0.68,4.77,19.21,0,CHEMBL644838,Inhibition of acetylcholinesterase (AChE) of human red blood cell (type XIII) by modified radiometric AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1126447,1,Scientific Literature,Bioorg Med Chem Lett,1992.0,,,,,33.5,Potent (7-8)
CHEMBL1678,DONEPEZIL HYDROCHLORIDE,4.0,415.96,0.0,4.36,"2, donepezil.HCl",COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,IC50,'=',11.6,nM,7.94,,,UO_0000065,20.91,0.39,3.58,20.47,0,CHEMBL960589,Inhibition of human erythrocyte AChE by Ellman's assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1150773,1,Scientific Literature,J Med Chem,2008.0,,,,,11.6,Potent (7-8)
CHEMBL95,TACRINE,4.0,198.27,0.0,2.7,tacrine,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',100.0,nM,7.0,,,UO_0000065,35.31,0.64,4.3,17.99,0,CHEMBL1119101,Inhibition of AChE in human erythrocytes by Ellman's method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155458,1,Scientific Literature,J Med Chem,2010.0,,,,,0.1,Potent (7-8)
CHEMBL330004,,,399.33,1.0,5.44,81,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,IC50,'=',50.0,nM,7.3,,,UO_0000065,18.28,0.4,1.86,24.94,1,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,50.0,Potent (7-8)
CHEMBL1083067,,,330.47,0.0,3.87,94,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1C2,IC50,'=',10.0,nM,8.0,,,UO_0000065,24.21,0.46,4.13,19.24,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,10.0,Very Potent (8-9)
CHEMBL1085125,,,316.45,0.0,3.48,97,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,IC50,'=',90.0,nM,7.05,,,UO_0000065,22.26,0.42,3.57,16.95,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,90.0,Potent (7-8)
CHEMBL1084635,,,274.36,0.0,2.31,100,CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3C[C@@H]12,IC50,'=',38.0,nM,7.42,,,UO_0000065,27.05,0.51,5.11,17.85,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,38.0,Potent (7-8)
CHEMBL1085383,,,372.55,1.0,5.04,104,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)[C@@H]1C2,IC50,'=',93.0,nM,7.03,,,UO_0000065,18.87,0.36,1.99,16.91,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,93.0,Potent (7-8)
CHEMBL1084881,,,358.53,0.0,4.65,105,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)[C@@H]1C2,IC50,'=',62.0,nM,7.21,,,UO_0000065,20.1,0.38,2.56,17.34,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,62.0,Potent (7-8)
CHEMBL55312,,,398.55,1.0,5.64,116,O=C(c1ccccc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,IC50,'=',35.0,nM,7.46,,,UO_0000065,18.71,0.34,1.82,31.66,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,35.0,Potent (7-8)
CHEMBL340621,,,399.54,1.0,5.03,120,O=C(c1ccncc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,IC50,'=',64.0,nM,7.19,,,UO_0000065,18.01,0.33,2.16,19.74,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,64.0,Potent (7-8)
CHEMBL141167,,,354.47,0.0,4.48,126,CC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1cccc(F)c1,IC50,'=',65.0,nM,7.19,,,UO_0000065,20.28,0.38,2.71,30.52,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,65.0,Potent (7-8)
CHEMBL105874,,,393.44,0.0,3.49,135,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CCC1CCN(Cc2ccccc2)CC1,IC50,'=',12.5,nM,7.9,,,UO_0000065,20.09,0.37,4.41,9.44,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,12.5,Potent (7-8)
CHEMBL433678,,,405.5,0.0,3.54,140,CC(=O)Nc1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,IC50,'=',2.8,nM,8.55,,,UO_0000065,21.09,0.39,5.01,12.27,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,2.8,Very Potent (8-9)
CHEMBL140999,,,452.55,0.0,4.82,144,O=C(c1ccccc1)c1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,IC50,'=',2.4,nM,8.62,,,UO_0000065,19.05,0.35,3.8,14.94,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,2.4,Very Potent (8-9)
CHEMBL141001,,,393.44,0.0,3.49,145,O=C1c2cccc([N+](=O)[O-])c2C(=O)N1CCC1CCN(Cc2ccccc2)CC1,IC50,'=',9.0,nM,8.05,,,UO_0000065,20.45,0.38,4.56,9.61,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,9.0,Very Potent (8-9)
CHEMBL140106,,,349.43,0.0,2.98,148,O=C1c2cccnc2C(=O)N1CCC1CCN(Cc2ccccc2)CC1,IC50,'=',13.0,nM,7.89,,,UO_0000065,22.57,0.41,4.91,14.74,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,13.0,Potent (7-8)
CHEMBL329231,,,389.5,0.0,4.56,161,O=C1CCc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1,IC50,'=',0.57,nM,9.24,,,UO_0000065,23.73,0.44,4.68,15.84,1,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,0.57,Extremely Potent (pIC50 ≥ 9)
CHEMBL328468,,,375.47,0.0,4.17,162,O=C1Cc2cc3onc(CCC4CCN(Cc5ccccc5)CC4)c3cc2N1,IC50,'=',0.95,nM,9.02,,,UO_0000065,24.03,0.44,4.85,15.46,1,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,0.95,Extremely Potent (pIC50 ≥ 9)
CHEMBL73974,,,366.48,0.0,4.67,37,O=C(CCC1CCN(Cc2ccccc2F)CC1)c1ccc2c(c1)CCN2,IC50,'=',43.0,nM,7.37,,,UO_0000065,20.1,0.37,2.7,22.78,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,43.0,Potent (7-8)
CHEMBL306175,,,382.94,1.0,5.18,40,O=C(CCC1CCN(Cc2ccccc2Cl)CC1)c1ccc2c(c1)CCN2,IC50,'=',76.0,nM,7.12,,,UO_0000065,18.59,0.36,1.94,22.01,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,76.0,Potent (7-8)
CHEMBL1083661,,,362.52,0.0,4.92,47,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCCN2,IC50,'=',54.0,nM,7.27,,,UO_0000065,20.05,0.37,2.35,22.47,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,54.0,Potent (7-8)
CHEMBL128551,,,438.52,0.0,4.58,178,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,IC50,'=',14.0,nM,7.85,,,UO_0000065,17.91,0.34,3.27,9.69,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,14.0,Potent (7-8)
CHEMBL1084883,,,466.58,1.0,5.36,179,CCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,IC50,'=',13.0,nM,7.89,,,UO_0000065,16.9,0.32,2.53,9.73,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,13.0,Potent (7-8)
CHEMBL1085129,,,466.58,1.0,5.36,182,CCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)ccoc3c2)c1,IC50,'=',21.0,nM,7.68,,,UO_0000065,16.46,0.31,2.32,9.48,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,21.0,Potent (7-8)
CHEMBL1086247,,,378.47,0.0,4.46,307,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccccc3c2)c1,IC50,'=',82.6,nM,7.08,,,UO_0000065,18.71,0.35,2.62,13.94,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,82.6,Potent (7-8)
CHEMBL91432,,,414.6,1.0,5.23,320,CCCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1,IC50,'=',61.0,nM,7.21,,,UO_0000065,17.4,0.32,1.98,16.29,0,CHEMBL1119333,Inhibition of AChE,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1155460,1,Scientific Literature,Eur J Med Chem,2010.0,,,,,61.0,Potent (7-8)
CHEMBL540131,,,689.14,2.0,6.46,14,CC[N+](CC)(CC)CCOc1ccc(C(=O)NCCCCCC(=O)NNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1.[Br-],IC50,'=',5.44,nM,8.26,,,UO_0000065,13.57,0.26,1.8,8.95,0,CHEMBL900177,Inhibition of human Acetylcholinesterase,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138241,1,Scientific Literature,J Med Chem,2007.0,,,,,5.44,Very Potent (8-9)
CHEMBL189122,,,370.49,0.0,3.4,table 1 ID 40,C=CC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,IC50,'=',6.27,nM,8.2,,,UO_0000065,22.14,0.43,4.8,20.81,0,CHEMBL832763,Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138798,1,Scientific Literature,J Med Chem,2004.0,,,,,6.27,Very Potent (8-9)
CHEMBL186264,,,402.54,0.0,3.25,table 1 ID 43,CCOCC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,IC50,'=',7.0,nM,8.15,,,UO_0000065,20.26,0.4,4.9,16.77,0,CHEMBL832763,Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138798,1,Scientific Literature,J Med Chem,2004.0,,,,,7.0,Very Potent (8-9)
CHEMBL187818,,,438.54,0.0,4.4,table 1 ID 44,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccc(F)cc3)cc1)C2,IC50,'=',2.6,nM,8.59,,,UO_0000065,19.58,0.38,4.19,21.78,0,CHEMBL832763,Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138798,1,Scientific Literature,J Med Chem,2004.0,,,,,2.6,Very Potent (8-9)
CHEMBL1642979,,,570.5,1.0,6.68,14,CC(C)(C)c1cc[n+](CCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1.[Br-].[Br-],IC50,'=',12.0,nM,7.92,,,UO_0000065,19.29,0.36,1.24,102.07,0,CHEMBL1646125,Inhibition of human recombinant AChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1641598,1,Scientific Literature,Bioorg Med Chem Lett,2011.0,,,,,0.012,Potent (7-8)
CHEMBL396247,,,445.52,0.0,4.47,17,COc1cc2cc(-c3ccc(CN(CCO)Cc4ccccc4)cc3)c(=O)oc2cc1OC,IC50,'=',49.3,nM,7.31,,,UO_0000065,16.4,0.3,2.84,10.13,0,CHEMBL894085,Inhibition of human recombinant AChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1148720,1,Scientific Literature,J Med Chem,2007.0,,,,,49.3,Potent (7-8)
CHEMBL542497,,,300.83,0.0,4.2,7b,CCC1=CC2CC(C1)Cc1nc3ccccc3c(N)c12.Cl,IC50,'=',76.9,nM,7.11,,,UO_0000065,26.91,0.49,2.91,18.28,0,CHEMBL642883,In vitro inhibitory concentration against acetylcholinesterase of human erythrocytes,B,BAO_0000019,assay format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1134330,1,Scientific Literature,J Med Chem,2001.0,,,,,76.9,Potent (7-8)
